orderid	uid	orderdate	hotelid	basicroomid	roomid	orderlabel	star	rank	returnvalue	price_deduct	basic_minarea	basic_maxarea	roomservice_1	roomservice_2	roomservice_3	roomservice_4	roomservice_5	roomservice_6	roomservice_7	roomservice_8	roomtag_1	roomtag_2	roomtag_3	roomtag_4	roomtag_5	roomtag_6	user_confirmtime	user_avgadvanceddate	user_avgstar	user_avggoldstar	user_avgrecommendlevel	user_avgroomnum	ordertype_1_ratio	ordertype_2_ratio	ordertype_3_ratio	ordertype_4_ratio	ordertype_5_ratio	ordertype_6_ratio	ordertype_7_ratio	ordertype_8_ratio	ordertype_9_ratio	ordertype_10_ratio	ordertype_11_ratio	user_avgdealpriceholiday	user_avgdealpriceworkday	user_avgdealprice	user_avgpromotion	user_avgprice_star	orderbehavior_1_ratio	orderbehavior_2_ratio	orderbehavior_3_ratio_1week	orderbehavior_4_ratio_1week	orderbehavior_5_ratio_1week	orderbehavior_3_ratio_1month	orderbehavior_4_ratio_1month	orderbehavior_5_ratio_1month	orderbehavior_3_ratio_3month	orderbehavior_4_ratio_3month	orderbehavior_5_ratio_3month	orderbehavior_6_ratio	orderbehavior_7_ratio	orderbehavior_8	orderbehavior_9	user_ordernum	user_activation	user_avgprice	user_maxprice	user_minprice	user_stdprice	user_cvprice	user_citynum	user_avgroomarea	user_roomservice_4_0ratio	user_roomservice_4_2ratio	user_roomservice_4_3ratio	user_roomservice_4_4ratio	user_roomservice_4_1ratio	user_roomservice_4_5ratio	user_roomservice_3_123ratio	user_roomservice_6_2ratio	user_roomservice_6_1ratio	user_roomservice_6_0ratio	user_roomservice_5_1ratio	user_roomservice_7_0ratio	user_roomservice_2_1ratio	user_roomservice_8_1ratio	user_rank_ratio	user_roomservice_5_345ratio	user_ordnum_1week	user_avgprice_1week	user_medprice_1week	user_minprice_1week	user_maxprice_1week	user_roomservice_3_123ratio_1week	user_roomservice_7_1ratio_1week	user_roomservice_7_0ratio_1week	user_roomservice_4_5ratio_1week	user_roomservice_4_4ratio_1week	user_roomservice_4_2ratio_1week	user_roomservice_4_3ratio_1week	user_roomservice_4_0ratio_1week	user_ordnum_1month	user_avgprice_1month	user_medprice_1month	user_minprice_1month	user_maxprice_1month	user_roomservice_3_123ratio_1month	user_roomservice_7_1ratio_1month	user_roomservice_7_0ratio_1month	user_roomservice_4_5ratio_1month	user_roomservice_4_4ratio_1month	user_roomservice_4_2ratio_1month	user_roomservice_4_3ratio_1month	user_roomservice_4_0ratio_1month	user_ordnum_3month	user_avgprice_3month	user_medprice_3month	user_minprice_3month	user_maxprice_3month	user_roomservice_3_123ratio_3month	user_roomservice_7_1ratio_3month	user_roomservice_7_0ratio_3month	user_roomservice_4_5ratio_3month	user_roomservice_4_4ratio_3month	user_roomservice_4_2ratio_3month	user_roomservice_4_3ratio_3month	user_roomservice_4_0ratio_3month	basic_week_ordernum_ratio	basic_recent3_ordernum_ratio	basic_comment_ratio	basic_30days_ordnumratio	basic_30days_realratio	room_30days_ordnumratio	room_30days_realratio	orderid_lastord	orderdate_lastord	hotelid_lastord	roomid_lastord	basicroomid_lastord	rank_lastord	return_lastord	price_last_lastord	roomservice_2_lastord	roomservice_3_lastord	roomservice_4_lastord	roomservice_5_lastord	roomservice_6_lastord	roomservice_8_lastord	roomtag_2_lastord	roomtag_3_lastord	roomtag_4_lastord	roomtag_5_lastord	roomtag_6_lastord	star_lastord	hotel_minprice_lastord	basic_minprice_lastord
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487157	ROOM_20552537	0	11	7	200.0	3980.0	93.0	93.0	2	0	1	3	1	2	1	1	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.08153477	0.07643312	0.09656414	0.079434164	1.097661	0.0010881393	1.2829525	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487170	ROOM_20555369	0	11	9	200.0	17138.0	106.6	106.6	2	0	2	2	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487164	ROOM_20554337	0	11	7	200.0	6116.0	73.0	73.0	2	0	0	4	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.004796163	0.0	0.011824179	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487157	ROOM_20552313	1	11	3	200.0	3377.0	93.0	93.0	2	0	2	2	1	0	0	1	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.08153477	0.07643312	0.09656414	0.079434164	1.097661	0.023939064	1.0789956	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487157	ROOM_205523111	0	11	11	200.0	3503.0	93.0	93.0	2	0	2	2	1	0	0	4	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.08153477	0.07643312	0.09656414	0.079434164	1.097661	0.023939064	1.0789956	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487170	ROOM_20555293	0	11	3	200.0	11840.0	106.6	106.6	2	0	2	2	1	2	1	1	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0	0.0010881393	1.0	0.0010881393	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487152	ROOM_20550789	0	11	9	200.0	10205.0	151.0	151.0	2	0	0	2	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0031702511	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487170	ROOM_205552911	0	11	11	200.0	12305.0	106.6	106.6	2	0	2	2	1	0	0	4	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0	0.0010881393	1.0	0.0010881393	1.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487164	ROOM_20554349	0	11	9	200.0	6638.0	73.0	73.0	2	0	1	4	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.004796163	0.0	0.011824179	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487169	ROOM_20555257	0	11	7	200.0	71723.0	661.0	661.0	2	0	1	5	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487163	ROOM_20554135	0	11	5	200.0	8540.0	185.0	185.0	2	0	2	2	1	2	1	1	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487162	ROOM_205540713	0	11	13	200.0	8066.0	73.0	85.0	2	0	2	4	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.007194245	0.0	0.004626853	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487162	ROOM_20553985	0	11	5	200.0	4940.0	73.0	85.0	2	0	2	4	1	2	1	1	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.007194245	0.0	0.004626853	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487158	ROOM_205530219	0	11	19	200.0	4790.0	93.0	93.0	2	0	0	3	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.18465228	0.27388534	0.27589753	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487164	ROOM_205543513	0	11	13	200.0	7160.0	73.0	73.0	2	0	2	4	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.004796163	0.0	0.011824179	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487169	ROOM_20555245	0	11	5	200.0	71051.0	661.0	661.0	2	0	0	5	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487153	ROOM_20551093	0	11	3	200.0	3563.0	93.0	93.0	2	0	2	2	1	0	0	1	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.20383693	0.17197452	0.23734042	0.1523395	1.1771672	0.057671383	1.2001827	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487158	ROOM_205531313	0	11	13	200.0	3074.0	93.0	93.0	2	0	2	3	1	0	0	4	0	NULL	496.0	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.18465228	0.27388534	0.27589753	0.19260065	1.0029348	0.040261153	1.007809	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
ORDER_12194943	USER_291050	2013-04-14	HOTEL_135279	BASIC_487170	ROOM_20555345	0	11	5	200.0	16433.0	106.6	106.6	2	0	0	2	0	0	0	2	0	304.0	NULL	0	0	0	-390.0	1.0	7.0	8.0	9.0	304.0	0.0	NULL	NULL	NULL	NULL	0.0	1.0	0.5	0.0	0.0	0.0	NULL	797.0	797.0	200.0	797.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	44.66	40.8	304	1.7358639	797.0	854.0	740.0	39.0	1.1909548	204.0	1.0	NULL	0.5	0.5	0.5	NULL	NULL	0.5	NULL	NULL	NULL	0.5	0.5	NULL	0.5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.0	0.0	0.0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
